epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,1514.61,0.82553,0.59221,1.07593,0.83582,0.72343,0.82023,0.50377,1.21172,0.66511,1.35465,0.000439,0.000439,0.000439
172,1523.08,0.81368,0.5945,1.07867,0.83446,0.74605,0.82128,0.51682,1.18992,0.64647,1.35427,0.0004357,0.0004357,0.0004357
173,1531.34,0.81087,0.59294,1.07151,0.8081,0.70921,0.79785,0.5005,1.19891,0.64891,1.36622,0.0004324,0.0004324,0.0004324
174,1539.83,0.82476,0.59343,1.07898,0.82703,0.71091,0.79664,0.50474,1.18623,0.66888,1.36393,0.0004291,0.0004291,0.0004291
175,1548.86,0.83335,0.60223,1.0758,0.82114,0.72632,0.81175,0.50894,1.18091,0.6613,1.35372,0.0004258,0.0004258,0.0004258
176,1557.37,0.79697,0.58599,1.07001,0.8414,0.7469,0.82025,0.51646,1.19202,0.65204,1.36109,0.0004225,0.0004225,0.0004225
177,1565.68,0.83387,0.60369,1.07419,0.88545,0.68147,0.78988,0.49496,1.21556,0.66432,1.38349,0.0004192,0.0004192,0.0004192
178,1574.22,0.82272,0.59566,1.07802,0.84513,0.70364,0.80066,0.50556,1.20618,0.653,1.37769,0.0004159,0.0004159,0.0004159
179,1582.7,0.7927,0.56897,1.06225,0.82593,0.73669,0.80789,0.50449,1.19648,0.65288,1.36576,0.0004126,0.0004126,0.0004126
180,1591.26,0.81978,0.5922,1.06238,0.84414,0.73421,0.81759,0.5201,1.17866,0.64275,1.3395,0.0004093,0.0004093,0.0004093
181,1599.99,0.79437,0.57219,1.05895,0.84434,0.72088,0.81229,0.50772,1.19814,0.6372,1.36521,0.000406,0.000406,0.000406
